idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode
132,22.073578595317727,22.073578595317727,-3.354752560265892,-3.877468034008399,1.0,0.93152476900731,-2.528679262959335,0.0,0.0,0.0,0.0,70
133,22.240802675585286,22.240802675585286,-3.1960167860056283,-3.4644336796092974,1.0,0.9661168684276573,-2.4090305397074556,0.0,0.0,0.0,0.0,70
134,22.40802675585284,22.40802675585284,-3.031636550758317,-3.0717722013303272,1.0,0.999002716179787,-2.285127245904642,0.0,0.0,0.0,0.0,70
135,22.5752508361204,22.5752508361204,-2.861902165209716,-2.7001770756278183,1.0,1.0301242328176248,-2.157188206217701,0.0,0.0,0.0,0.0,70
136,22.74247491638796,22.74247491638796,-2.687113395969813,-2.350304573832767,1.0,1.0594264548668095,-2.0254393728134024,0.0,0.0,0.0,0.0,70
137,22.909698996655518,22.909698996655518,-2.5075789361572705,-2.0227726031149733,1.0,1.0868576318953902,-1.8901134263064192,0.0,0.0,0.0,0.0,70
138,23.076923076923077,23.076923076923077,-2.3236158602188457,-1.7181596152018563,1.0,1.1123693179098675,-1.751449364823794,0.0,0.0,0.0,0.0,70
139,23.244147157190636,23.244147157190636,-2.1355490639466117,-1.437003584779255,1.0,1.1359164569152094,-1.6096920819119809,0.0,0.0,0.0,0.0,70
140,23.411371237458194,23.411371237458194,-1.9437106906819857,-1.1798010593784503,1.0,1.1574574624879337,-1.4650919340323407,0.0,0.0,0.0,0.0,70
141,23.578595317725753,23.578595317725753,-1.7484395447198773,-0.9470062824273007,1.0,1.1769542912215731,-1.3179042984084521,0.0,0.0,0.0,0.0,70
142,23.745819397993312,23.745819397993312,-1.5500804929490173,-0.7390303910144186,1.0,1.194372509914916,-1.1683891220064229,0.0,0.0,0.0,0.0,70
143,23.91304347826087,23.91304347826087,-1.348983855785122,-0.5562406897830113,1.0,1.2096813563841742,-1.0168104624444823,0.0,0.0,0.0,0.0,70
144,24.080267558528426,24.080267558528426,-1.1455047884727083,-0.3989600022370027,1.0,1.222853793791721,-0.8634360216426664,0.0,0.0,0.0,0.0,70
145,24.247491638795985,24.247491638795985,-0.940002653848095,-0.26746610060486453,1.0,1.2338665583958714,-0.7085366730367629,0.0,0.0,0.0,0.0,70
146,24.414715719063544,24.414715719063544,-0.7328403876714127,-0.16199121526818516,1.0,1.2427002006366745,-0.5523859831906303,0.0,0.0,0.0,0.0,70
147,24.581939799331103,24.581939799331103,-0.5243838576485375,-0.08272162462137578,1.0,1.24933911948558,-0.39525972865234726,0.0,0.0,0.0,0.0,70
148,24.74916387959866,24.74916387959866,-0.31500121727489677,-0.02979732608679786,1.0,1.2537715899984125,-0.23743540890742776,0.0,0.0,0.0,0.0,70
149,24.91638795986622,24.91638795986622,-0.1050622556423786,-0.0033117888663830586,1.0,1.2559897840226435,-0.0791917562890401,0.0,0.0,0.0,0.0,70
150,25.08361204013378,25.08361204013378,0.10506225564237615,-0.0033117888663830586,1.0,1.2559897840226433,0.07919175628903512,0.0,0.0,0.0,0.0,70
151,25.25083612040134,25.25083612040134,0.3150012172748943,-0.029797326086796194,1.0,1.2537715899984125,0.2374354089074228,0.0,0.0,0.0,0.0,70
152,25.418060200668897,25.418060200668897,0.524383857648535,-0.08272162462137411,1.0,1.2493391194855799,0.39525972865234726,0.0,0.0,0.0,0.0,70
153,25.585284280936456,25.585284280936456,0.7328403876714101,-0.1619912152681835,1.0,1.2427002006366745,0.5523859831906303,0.0,0.0,0.0,0.0,70
154,25.752508361204015,25.752508361204015,0.9400026538480926,-0.26746610060486287,1.0,1.233866558395885,0.7085366730367705,0.0,0.0,0.0,0.0,70
155,25.91973244147157,25.91973244147157,1.1455047884727059,-0.398960002237001,1.0,1.222853793791709,0.8634360216426564,0.0,0.0,0.0,0.0,70
156,26.08695652173913,26.08695652173913,1.3489838557851155,-0.5562406897830063,1.0,1.2096813563841622,1.0168104624444665,0.0,0.0,0.0,0.0,70
157,26.254180602006688,26.254180602006688,1.550080492949015,-0.7390303910144153,1.0,1.194372509914942,1.1683891220064477,0.0,0.0,0.0,0.0,70
158,26.421404682274247,26.421404682274247,1.7484395447198795,-0.947006282427304,1.0,1.1769542912215738,1.3179042984084521,0.0,0.0,0.0,0.0,70
159,26.588628762541806,26.588628762541806,1.9437106906819837,-1.179801059378447,1.0,1.1574574624879084,1.4650919340323054,0.0,0.0,0.0,0.0,70
160,26.755852842809364,26.755852842809364,2.1355490639466055,-1.4370035847792466,1.0,1.135916456915198,1.6096920819119611,0.0,0.0,0.0,0.0,70
161,26.923076923076923,26.923076923076923,2.32361586021884,-1.7181596152018463,1.0,1.1123693179098926,1.75144936482383,0.0,0.0,0.0,0.0,70
162,27.090301003344482,27.090301003344482,2.5075789361572727,-2.022772603114977,1.0,1.0868576318954113,1.8901134263064596,0.0,0.0,0.0,0.0,70
163,27.25752508361204,27.25752508361204,2.6871133959698144,-2.3503045738327706,1.0,1.059426454866787,2.0254393728133557,0.0,0.0,0.0,0.0,70
164,27.4247491638796,27.4247491638796,2.8619021652097105,-2.7001770756278063,1.0,1.0301242328176048,2.1571882062176555,0.0,0.0,0.0,0.0,70
165,27.59197324414716,27.59197324414716,3.0316365507583116,-3.0717722013303157,1.0,0.9990027161798068,2.2851272459046927,0.0,0.0,0.0,0.0,70
166,27.759197324414714,27.759197324414714,3.1960167860056297,-3.4644336796093023,1.0,0.9661168684276573,2.4090305397074503,0.0,0.0,0.0,0.0,70
167,27.926421404682273,27.926421404682273,3.3547525602658865,-3.877468034008386,1.0,0.9315247690072913,2.5286792629592805,0.0,0.0,0.0,0.0,70
168,28.093645484949832,28.093645484949832,3.5075635314930187,-4.310145807689331,1.0,0.8952875107629474,2.643862104958263,0.0,0.0,0.0,0.0,70
169,28.26086956521739,28.26086956521739,3.6541798213906187,-4.761702851720181,1.0,0.8574690920413366,2.754375642161381,0.0,0.0,0.0,0.0,70
170,28.42809364548495,28.42809364548495,3.7943424920419613,-5.231341674632938,1.0,0.8181363036646948,2.8600246974493397,0.0,0.0,0.0,0.0,70
171,28.59531772575251,28.59531772575251,3.9278040032182764,-5.718232850867119,1.0,0.7773586109720493,2.9606226848275523,0.0,0.0,0.0,0.0,70
