timestamp,north_m,east_m,down_m,vx_m_s,vy_m_s,vz_m_s
197928.714002236,-0.010209779255092144,-0.01305446121841669,0.012847900390625,-0.006425126455724239,0.006835873704403639,-0.006881191860884428
197928.750312305,-0.010357299819588661,-0.013255694881081581,0.0126953125,-0.006619029678404331,0.006594132166355848,-0.006450552027672529
197928.782343513,-0.010512113571166992,-0.013449023477733135,0.012603759765625,-0.006765344645828009,0.0065897442400455475,-0.005764833185821772
197928.814466263,-0.0106615349650383,-0.013633422553539276,0.012481689453125,-0.00559466565027833,0.00622477475553751,-0.006958939600735903
197928.850272359,-0.01073620654642582,-0.01373599935323,0.0123291015625,-0.00530655775219202,0.00592028209939599,-0.007333173882216215
197928.881943598,-0.010801202617585659,-0.013817191123962402,0.012176513671875,-0.00582040473818779,0.0053676278330385685,-0.0074144694954156876
197928.913952236,-0.010837234556674957,-0.013887441717088223,0.01202392578125,-0.005768991075456142,0.005288333166390657,-0.008146415464580059
197928.950071842,-0.010839058086276054,-0.013939928263425827,0.011871337890625,-0.005645576398819685,0.005693654529750347,-0.008684850297868252
197928.981889812,-0.010792720131576061,-0.013961276039481163,0.01171875,-0.00592039804905653,0.005829968955367804,-0.008670770563185215
197929.013894536,-0.010745223611593246,-0.013965549878776073,0.011566162109375,-0.005654579494148493,0.004680002108216286,-0.00829449575394392
197929.050071234,-0.01064346358180046,-0.013997388072311878,0.01141357421875,-0.004548805765807629,0.004780937917530537,-0.008579135872423649
197929.081744727,-0.01051544863730669,-0.014051929116249084,0.011260986328125,-0.004568722099065781,0.004123433027416468,-0.009011081419885159
197929.113977267,-0.010430910624563694,-0.014104155823588371,0.011138916015625,-0.005296621937304735,0.004007618874311447,-0.00868205912411213
197929.150087734,-0.010382882319390774,-0.014152457006275654,0.011016845703125,-0.005597737617790699,0.003567400388419628,-0.008780423551797867
197929.181953483,-0.010349302552640438,-0.014254609122872353,0.01092529296875,-0.005547637585550547,0.0031453403644263744,-0.008716096170246601
197929.214338107,-0.010317749343812466,-0.014346706680953503,0.010772705078125,-0.004791461396962404,0.0033701856154948473,-0.00930593628436327
197929.250301841,-0.010168774053454399,-0.014413156546652317,0.010498046875,0.0020464344415813684,0.007677888497710228,-0.015260467305779457
197929.281969211,-0.009538578800857067,-0.014141673222184181,0.00994873046875,0.025621764361858368,0.025644438341259956,-0.029327213764190674
197929.314330773,-0.007928715087473392,-0.013036045245826244,0.008819580078125,0.06452547013759613,0.058715783059597015,-0.04853777959942818
197929.35036053,-0.004771367646753788,-0.010580716654658318,0.00701904296875,0.12079796195030212,0.10934825986623764,-0.06989867240190506
197929.382280504,0.00043058505980297923,-0.006266685668379068,0.004547119140625,0.19178712368011475,0.1740395426750183,-0.09293025732040405
197929.414293415,0.00807273481041193,0.0003085511561948806,0.00128173828125,0.2733558714389801,0.2495477944612503,-0.11783643066883087
197929.450353545,0.0214366652071476,0.012144162319600582,-0.003936767578125,0.3867049515247345,0.35796046257019043,-0.15247215330600739
197929.482274048,0.03529434651136398,0.02468421310186386,-0.009124755859375,0.4828023314476013,0.4515807628631592,-0.1845693439245224
197929.514284479,0.05221351981163025,0.04025128856301308,-0.015411376953125,0.5830156803131104,0.5497799515724182,-0.2208607792854309
197929.549902039,0.07162445783615112,0.05840751528739929,-0.02276611328125,0.6840378642082214,0.6492623090744019,-0.26183322072029114
197929.581854007,0.09384560585021973,0.07940341532230377,-0.031402587890625,0.7861387133598328,0.7500458359718323,-0.30667680501937866
197929.613722606,0.11893703043460846,0.10324942320585251,-0.04150390625,0.8878036141395569,0.8492352366447449,-0.35598620772361755
197929.6502982,0.15377159416675568,0.136580690741539,-0.0562744140625,1.0124884843826294,0.9717687964439392,-0.42179831862449646
197929.682268395,0.18455225229263306,0.16615471243858337,-0.0699462890625,1.1108875274658203,1.067915439605713,-0.47975003719329834
197929.714214513,0.2180701494216919,0.1984388381242752,-0.08544921875,1.2081416845321655,1.1628583669662476,-0.5416839122772217
197929.75000867,0.2539355158805847,0.23299559950828552,-0.102783203125,1.3025739192962646,1.2552027702331543,-0.606132447719574
197929.782177132,0.29249539971351624,0.2701722979545593,-0.1220703125,1.3968318700790405,1.3460965156555176,-0.6728352308273315
197929.814144161,0.3334710896015167,0.3096882998943329,-0.143310546875,1.4883933067321777,1.4351754188537598,-0.740306556224823
197929.850275115,0.38835275173187256,0.36272141337394714,-0.17279052734375,1.599995732307434,1.5440175533294678,-0.8280490040779114
197929.882232616,0.4351276755332947,0.4079699218273163,-0.198760986328125,1.686537742614746,1.6286206245422363,-0.900202751159668
197929.91419269,0.48429521918296814,0.4555130898952484,-0.22686767578125,1.7720969915390015,1.7123361825942993,-0.9727311730384827
197929.950437716,0.5360476970672607,0.505588710308075,-0.25714111328125,1.8548556566238403,1.7941597700119019,-1.046186089515686
197929.982212751,0.5903478860855103,0.5581513047218323,-0.2896728515625,1.9375450611114502,1.8745520114898682,-1.1202796697616577
197930.014636262,0.6467993855476379,0.6127727031707764,-0.32421875,2.0179500579833984,1.952581763267517,-1.1951894760131836
197930.050235642,0.721218466758728,0.684730589389801,-0.37078857421875,2.116377830505371,2.0488662719726562,-1.2884948253631592
197930.082577489,0.7836244702339172,0.7450222969055176,-0.41064453125,2.194098711013794,2.1250014305114746,-1.3630869388580322
197930.114524178,0.8482663035392761,0.8072803616523743,-0.452545166015625,2.2697811126708984,2.197906494140625,-1.4373921155929565
197930.150283151,0.9156261086463928,0.8721390962600708,-0.496917724609375,2.3444325923919678,2.271317720413208,-1.5118995904922485
197930.182224404,0.9853959083557129,0.9391526579856873,-0.543426513671875,2.419180154800415,2.34403657913208,-1.5854812860488892
