# ts wx wy wz ax ay az
1654544063.449675 -6.096694 5.458581 -3.930946 2.202644 30.646951 12.979868
1654544063.454676 -5.982708 5.446863 -3.909640 1.913957 31.795683 13.689557
1654544063.459678 -5.804803 5.391468 -3.944795 1.625270 32.944416 14.399245
1654544063.464680 -5.958206 5.362705 -3.831873 1.986011 32.682221 14.739323
1654544063.469682 -5.936900 5.364835 -3.689123 2.046151 33.073128 15.250509
1654544063.474683 -5.903875 5.467104 -3.708299 2.106287 33.464017 15.761671
1654544063.479685 -5.516108 5.477757 -3.718952 2.166424 33.854906 16.272832
1654544063.484687 -5.353117 5.415969 -3.573006 1.645908 34.987870 14.687275
1654544063.489688 -4.956827 5.346725 -3.488847 1.489533 35.655469 14.416627
1654544063.494690 -4.540296 5.312636 -3.478195 1.333159 36.323068 14.145980
1654544063.499691 -3.947990 5.321158 -3.364208 0.665187 35.801666 17.968536
1654544063.504693 -3.119189 5.294526 -3.052076 0.304356 35.994109 19.333680
1654544063.509695 -3.097883 5.103837 -2.959395 -0.056475 36.186552 20.698824
1654544063.514697 -2.254168 4.920607 -3.039292 0.518469 33.236576 17.510837
1654544063.519698 -3.494174 4.685176 -2.658981 0.560564 32.075956 16.915494
1654544063.524700 -2.189185 5.077205 -2.881628 0.602659 30.915335 16.320150
1654544063.529701 -1.058905 5.474561 -3.156475 -0.746704 34.624838 21.110271
1654544063.534703 -1.281552 5.271089 -3.119189 -1.354114 35.737421 23.028724
1654544063.539705 -1.968669 5.032463 -3.234242 -1.961494 36.849949 24.947083
1654544063.544707 -1.819527 5.262567 -3.628402 0.535159 33.843454 20.917073
1654544063.549709 -2.883759 5.614115 -3.662491 1.509403 32.857183 19.804511
1654544063.554710 -2.372416 5.925181 -3.968231 2.483647 31.870912 18.691949
1654544063.559712 -2.266952 5.614115 -3.877681 3.457843 30.884689 17.579441
1654544063.564713 -2.951938 4.880126 -2.550321 1.721067 34.483751 21.922423
1654544063.569715 -1.782242 4.524316 -1.807809 1.721067 35.145285 22.770389
1654544063.574717 -2.671765 4.350673 -1.550007 1.721067 35.806818 23.618355
1654544063.579718 -3.746649 4.469986 -1.358254 -3.146577 31.318733 18.111463
1654544063.584720 -1.586227 4.639369 -1.887706 -5.016683 30.001840 16.517964
1654544063.589722 -1.119627 4.237751 -1.635231 -6.886789 28.684948 14.924465
1654544063.594723 -3.644381 3.704037 -1.175022 0.552571 31.374384 22.101417
1654544063.599725 -3.834004 4.000190 -1.760936 2.525053 31.711150 24.128022
1654544063.604727 -3.204413 4.514729 -1.676777 4.497535 32.047915 26.154627
1654544063.609729 -3.147953 4.660674 -1.038664 -4.913649 32.168907 16.838037
1654544063.614730 -2.373482 4.764008 -2.145508 -8.016691 32.409453 13.807159
1654544063.619732 -4.212184 4.299539 -2.754858 -11.120037 32.650023 10.775985
1654544063.624734 -3.885138 3.803110 -2.231797 1.548328 34.702585 19.383994
1654544063.629735 -2.376678 3.505892 -1.956951 6.090039 35.821470 21.994726
1654544063.634737 -3.303486 3.249156 -1.450935 10.631750 36.940356 24.605458
1654544063.639739 -3.604965 3.130908 -0.507081 -0.158519 34.342384 19.113779
1654544063.644740 -4.073696 3.201217 -0.029828 -3.754580 33.488470 17.423991
1654544063.649742 -5.278546 3.219327 -0.276977 -7.350642 32.634556 15.734203
1654544063.654744 -5.088924 3.085100 -0.433576 -10.946703 31.780641 14.044415
1654544063.659745 -4.366652 2.869910 -0.131032 -1.452247 30.633404 17.249115
1654544063.664747 -4.238817 2.902934 -0.071375 -0.207071 29.670949 17.369422
1654544063.669749 -6.086041 3.069121 -0.089485 1.037983 28.708587 17.489718
1654544063.674750 -5.772844 3.422799 -1.110039 0.825053 31.664219 13.768073
1654544063.679752 -5.613050 3.221458 -0.615742 1.492640 32.253620 12.366743
1654544063.684754 -5.912398 2.767642 1.081276 2.160292 32.843080 10.965275
1654544063.689755 -5.843154 2.916783 0.655158 -0.514963 29.017777 7.011660
1654544063.694757 -5.502259 3.061663 0.003196 -1.272722 27.724775 4.521881
1654544063.699759 -4.488096 2.834755 1.151586 -2.030444 26.431837 2.032224
1654544063.704760 -3.474998 2.863518 1.604337 -2.501898 31.767777 12.240317
1654544063.709762 -3.911770 3.056337 0.835193 -3.127434 33.536120 15.614604
1654544063.714764 -4.255861 3.045684 0.260998 -3.752970 35.304463 18.988892
1654544063.719765 -3.763694 2.860322 0.823475 -0.173481 35.758929 14.323723
1654544063.724767 -3.381252 2.694136 1.784372 1.318274 36.865715 13.650027
1654544063.729769 -3.392971 2.707985 1.980387 2.809957 37.972448 12.976364
1654544063.734770 -3.640120 2.674961 1.890902 4.301712 39.079234 12.302668
1654544063.739772 -3.173520 2.209426 2.846473 -0.824502 36.775581 14.313334
1654544063.744774 -2.278670 1.711932 4.130156 -1.690536 36.667328 14.595998
1654544063.749775 -1.866400 1.494612 4.476377 -2.556528 36.559079 14.878648
1654544063.754777 -2.242450 1.497808 4.314453 -3.864917 36.403427 16.251477
1654544063.759778 -2.242450 1.425367 4.621258 -4.899331 36.277132 16.949105
1654544063.764781 -1.790764 1.341209 5.051638 -5.933796 36.150830 17.646767
1654544063.769782 -1.638427 1.299662 4.973871 -4.259867 36.421968 17.122801
1654544063.774784 -2.210491 1.242136 4.708612 -4.187685 36.458060 17.321300
1654544063.779785 -2.377743 1.202720 4.718200 -4.115507 36.494149 17.519790
1654544063.784787 -1.963342 1.232548 4.847101 -5.462142 37.225985 17.349894
1654544063.789789 -1.945232 1.221896 4.737375 -6.015467 37.568805 17.385980
1654544063.794791 -2.396918 1.115366 4.492357 -6.568793 37.911626 17.422067
1654544063.799792 -2.392657 0.974747 4.398611 -4.546725 36.834846 17.734547
1654544063.804794 -2.091178 0.862891 4.567994 -3.867012 36.497997 17.902971
1654544063.809795 -2.366024 0.867152 4.542426 -3.187366 36.161182 18.071379
1654544063.814797 -2.677091 0.974747 4.220706 -4.655308 36.329686 17.631113
1654544063.819799 -2.585476 0.937461 4.228164 -5.100388 36.257511 17.480748
1654544063.824800 -2.478946 0.782993 4.342151 -5.545467 36.185336 17.330383
1654544063.829802 -2.754858 0.736120 4.032149 -5.990547 36.113160 17.180018
1654544063.834804 -3.026509 0.740381 3.780739 -3.545716 36.106660 16.602719
1654544063.839806 -2.731421 0.728663 3.926685 -2.932170 36.058538 16.295945
1654544063.844807 -2.618500 0.680725 4.092871 -2.318653 36.010419 15.989187
1654544063.849809 -2.922110 0.612546 4.012974 -3.270027 37.496270 17.017095
1654544063.854810 -3.060598 0.559281 3.892595 -3.270027 38.049518 17.233583
1654544063.859812 -2.992419 0.497494 4.010843 -3.270027 38.602793 17.450082
1654544063.864814 -3.123451 0.491102 4.202597 -3.927489 36.886746 15.938428
1654544063.869816 -3.100014 0.598697 4.043867 -4.204803 36.482832 15.426000
1654544063.874780 -3.048880 0.595501 3.823351 -4.480019 36.081974 14.917449
1654544063.879781 -3.077643 0.471927 3.923489 -3.253468 37.709742 15.554209
1654544063.884783 -3.056337 0.402682 4.096066 -2.844451 38.233043 15.566239
1654544063.889785 -2.924240 0.488971 3.976753 -2.435434 38.756344 15.578268
1654544063.894786 -2.861388 0.557150 3.891530 -3.381790 36.992452 15.239353
1654544063.899788 -2.890151 0.544367 3.937337 -3.646449 36.378927 15.076949
1654544063.904790 -2.763380 0.494298 3.911770 -3.911107 35.765401 14.914546
1654544063.909791 -2.553517 0.506016 3.781804 -4.175765 35.151875 14.752142
1654544063.914793 -2.741009 0.545432 3.725343 -3.094408 36.599989 15.032737
1654544063.919795 -2.699462 0.574195 3.691254 -2.883887 36.714272 15.026722
1654544063.924796 -2.559908 0.620003 3.667817 -2.673357 36.828561 15.020707
1654544063.929798 -2.372416 0.671137 3.578332 -3.516181 37.389712 14.280544
1654544063.934800 -2.516231 0.680725 3.481390 -3.702653 37.672428 13.997827
1654544063.939801 -2.448052 0.725467 3.347163 -3.889108 37.955116 13.715138
1654544063.944803 -2.225405 0.802169 3.220393 -2.974340 35.231766 14.593197
1654544063.949805 -2.105027 0.884196 3.085100 -2.715701 34.299463 14.779658
1654544063.954806 -2.249907 0.922547 2.990289 -2.457074 33.367205 14.966111
1654544063.959808 -2.270148 0.935331 2.948742 -3.233610 35.402431 14.324434
1654544063.964810 -1.946298 0.990726 2.866714 -3.426058 35.763272 14.150028
1654544063.969811 -1.835507 1.015228 2.860322 -3.618516 36.124130 13.975612
1654544063.974813 -2.024064 1.058905 2.720768 -2.818621 36.841345 14.322797
1654544063.979815 -2.041109 1.199524 2.428877 -2.541925 37.370679 14.394979
1654544063.984816 -1.854682 1.285813 2.377743 -2.265242 37.899986 14.467157
1654544063.989818 -1.870661 1.261312 2.435269 -2.617382 37.637400 14.120144
1654544063.994820 -1.915404 1.275160 2.384135 -2.665496 37.757686 13.975800
1654544063.999822 -1.825919 1.313511 2.243515 -2.713613 37.877977 13.831449
1654544064.004823 -1.839768 1.343339 2.225405 -2.761728 37.998263 13.687106
1654544064.009825 -1.775850 1.392343 2.236058 -2.975606 35.300392 13.907488
1654544064.014827 -1.722585 1.456261 2.090113 -3.083859 34.398286 13.895461
1654544064.019828 -1.755609 1.515918 1.911143 -3.192111 33.496181 13.883433
1654544064.024830 -1.770524 1.472240 1.950559 -2.339493 35.306000 14.010887
1654544064.029832 -1.632035 1.479697 1.936710 -2.074839 35.456371 14.052991
1654544064.034833 -1.682104 1.542550 1.823788 -1.810197 35.606735 14.095093
1654544064.039835 -1.774785 1.530832 1.863204 -2.439552 36.478002 13.719050
1654544064.044837 -1.649080 1.513787 1.862139 -2.547810 36.929076 13.586735
1654544064.049838 -1.532962 1.508461 1.822723 -2.656068 37.380149 13.454420
1654544064.054840 -1.622447 1.467979 1.824854 -2.190728 35.603540 13.682253
1654544064.059842 -1.595815 1.463718 1.813136 -2.040352 35.050156 13.712329
1654544064.064843 -1.503134 1.464783 1.737499 -1.889975 34.496772 13.742404
1654544064.069845 -1.443477 1.457326 1.776915 -2.475329 35.868554 13.686643
1654544064.074847 -1.457326 1.443477 1.881314 -2.685866 36.259552 13.674612
1654544064.079849 -1.501003 1.422171 1.814201 -2.896393 36.650530 13.662582
1654544064.084850 -1.511656 1.396604 1.706606 -3.106909 37.041489 13.650553
1654544064.089852 -1.359319 1.373168 1.722585 -2.577878 35.403024 13.019399
1654544064.094853 -1.242136 1.364645 1.702345 -2.529761 35.084251 12.790845
1654544064.099855 -1.296466 1.347601 1.594749 -2.481644 34.765479 12.562291
1654544064.104857 -1.376364 1.385951 1.429628 -2.207865 35.816799 13.526524
1654544064.109859 -1.201655 1.410453 1.385951 -2.075544 36.009265 13.743050
1654544064.114860 -1.202720 1.347601 1.473306 -1.943230 36.201723 13.959564
1654544064.119862 -1.329491 1.329491 1.396604 -2.698140 34.349090 13.439196
1654544064.124863 -1.213373 1.297532 1.359319 -2.920645 33.723669 13.361018
1654544064.129865 -1.123888 1.224026 1.365711 -3.143151 33.098248 13.282841
1654544064.134867 -1.160108 1.219765 1.250659 -2.291020 34.761597 12.785903
1654544064.139868 -1.326295 1.244267 1.119627 -2.050441 35.122465 12.527280
1654544064.144870 -1.255985 1.282618 1.009902 -1.809838 35.483369 12.268632
1654544064.149872 -1.074885 1.294336 1.015228 -2.251834 34.079815 13.091840
1654544064.154874 -1.228287 1.214438 1.066362 -2.330029 33.616663 13.338454
1654544064.159875 -1.379560 1.194198 0.998183 -2.408223 33.153511 13.585067
1654544064.164877 -1.359319 1.205916 0.916155 -2.616185 35.935311 13.371430
1654544064.169878 -1.145194 1.178218 0.923612 -2.760524 37.126109 13.383459
1654544064.174880 -1.250659 1.053579 0.944918 -2.904863 38.316907 13.395487
1654544064.179882 -1.516983 0.987530 0.762753 -3.049195 39.507647 13.407515
1654544064.184883 -1.434955 1.035469 0.613611 -2.423798 37.167855 13.737498
1654544064.189885 -1.412584 1.118562 0.633852 -2.291467 37.089659 13.863814
1654544064.194887 -1.951624 1.315642 0.395225 -2.159148 37.011470 13.990118
1654544064.199888 -2.336196 1.595815 -0.102269 -1.932876 35.712091 13.443225
1654544064.204890 -2.418224 1.749218 -0.379246 -1.764457 35.164729 13.310896
1654544064.209892 -2.471489 1.673582 -0.311067 -1.596038 34.617367 13.178567
1654544064.214894 -2.655785 1.592619 -0.250345 -0.480226 33.705783 11.894767
1654544064.219895 -2.669634 1.609664 -0.314263 0.079052 33.008190 11.287380
1654544064.224897 -2.596128 1.609664 -0.217321 0.638357 32.310563 10.679962
1654544064.229899 -2.665373 1.595815 -0.073505 -0.988750 33.772273 10.504154
1654544064.234900 -2.517297 1.587292 -0.131032 -1.403820 34.036956 10.089083
1654544064.239902 -2.439530 1.515918 -0.202406 -1.818890 34.301639 9.674013
1654544064.244904 -2.410767 1.482893 -0.180035 -0.842764 34.081861 10.066367
1654544064.249905 -2.192381 1.480763 -0.137423 -0.584133 34.111934 10.042308
1654544064.254907 -2.147639 1.554268 -0.161925 -0.325490 34.142008 10.018248
1654544064.259909 -2.054958 1.585162 -0.208798 -1.155607 34.104031 9.892133
1654544064.264910 -1.897294 1.537223 -0.223712 -1.474346 34.098017 9.813952
1654544064.269912 -1.848290 1.466914 -0.220516 -1.793085 34.092003 9.735770
1654544064.274914 -1.755609 1.457326 -0.272716 -2.111808 34.085990 9.657593
1654544064.279915 -1.623513 1.498873 -0.328111 -1.079866 34.454276 10.100164
1654544064.284917 -1.540419 1.508461 -0.314263 -0.899437 34.586592 10.214436
1654544064.289919 -1.443477 1.490350 -0.343026 -0.718999 34.718914 10.328713
1654544064.294920 -1.413649 1.473306 -0.408009 -1.176723 33.438175 9.850414
1654544064.299922 -1.356123 1.487155 -0.512408 -1.248896 33.011153 9.730126
1654544064.304924 -1.151586 1.521244 -0.565673 -1.321069 32.584130 9.609837
1654544064.309926 -1.217634 1.493546 -0.529453 -1.449689 32.834609 10.294042
1654544064.314927 -1.312446 1.474371 -0.658354 -1.545915 32.696283 10.516565
1654544064.319929 -1.140933 1.404061 -0.731859 -1.642136 32.557964 10.739076
1654544064.324930 -1.038664 1.308185 -0.650896 -1.490738 33.410146 10.531518
1654544064.329932 -1.133476 1.280487 -0.779797 -1.472696 33.728900 10.555575
1654544064.334934 -1.145194 1.312446 -1.036534 -1.454653 34.047654 10.579632
